Sexo;Edad;Nacionalidad;Viaja_solo;Viaja_pareja;Viaja_hijo;Viaja_amigos;Viaja_otros;Noches;Tipo_alojamiento;Coste_vuelos;Coste_alojamiento;Gastos;Horas_fuera_alojamiento;Visitas_totales_Islas;Visitas_total_GC;Calificacion;Repetiria;Nivel_educativo;Situacion_laboral;Ingresos;Personas_hogar;Cuatrimestre;Año
1;62;Alemania;No;Si;No;No;No;28;4;850;2.400;2500;6;9;9;3;10;4;7;3;2;Q1;2022
6;37;España;No;No;No;No;Si;9;1;350;2.400;1140;8;3;2;3;10;4;1;2;1;Q2;2022
1;54;Otros;Si;No;No;No;No;21;4;2.016;3.323;2411;7;4;0;3;10;4;1;1;1;Q3;2022
6;34;Francia;No;No;No;Si;No;4;5;400;1.600;950;5;3;1;2;1;4;3;3;1;Q3;2022
1;46;Alemania;No;Si;No;No;No;8;1;722;1.664;633;8;4;4;3;8;4;4;4;2;Q1;2022
1;58;Reino Unido;No;Si;No;No;No;14;2;1.133;2.027;1084;3;1;1;5;10;3;1;3;3;Q3;2022
6;22;Reino Unido;No;No;No;No;Si;14;2;795;1.422;639;5;10;2;4;9;1;1;4;3;Q3;2022
1;53;Reino Unido;No;No;No;No;Si;7;4;1.218;2.178;2739;8;5;2;2;2;3;1;1;4;Q3;2022
6;55;Francia;No;Si;No;No;No;9;1;1.420;2.454;3501;5;2;2;3;9;4;4;2;3;Q1;2022
6;56;España;No;Si;No;No;No;9;4;300;500;2668;7;3;3;3;10;4;1;3;3;Q2;2022
1;41;Reino Unido;No;No;Si;No;No;7;2;1.429;2.556;439;4;1;0;4;9;4;1;3;4;Q3;2022
1;58;Paises Bajos;Si;No;No;No;No;7;4;50;450;150;10;10;10;3;8;4;1;4;6;Q1;2022
6;46;Reino Unido;No;Si;No;No;No;14;2;1.133;2.027;848;2;17;17;3;10;4;4;4;2;Q3;2022
1;40;Alemania;No;Si;No;No;No;7;5;843;1.943;1108;8;12;6;3;8;4;1;2;2;Q1;2022
6;29;España;No;No;No;Si;No;4;4;150;150;80;7;3;1;3;10;4;1;1;1;Q2;2022
6;18;Alemania;No;No;No;No;Si;12;1;599;2.030;400;5;3;3;3;9;3;6;4;3;Q2;2022
1;33;Reino Unido;No;Si;No;No;No;9;4;626;1.120;1084;4;2;2;4;10;4;1;1;2;Q3;2022
1;58;Reino Unido;No;No;No;No;Si;14;1;2.003;2.474;2953;3;6;6;4;8;4;2;4;3;Q3;2022
6;51;Alemania;No;Si;No;No;No;13;4;800;800;2281;10;2;1;3;7;3;1;2;2;Q2;2022
1;49;Reino Unido;No;Si;No;No;No;14;2;1.260;2.254;1911;4;4;1;5;10;4;1;3;4;Q3;2022
1;51;Alemania;No;Si;No;No;No;14;4;481;847;557;7;9;8;4;10;4;1;3;2;Q2;2022
1;64;Reino Unido;No;Si;No;No;No;14;2;626;1.120;493;9;2;2;3;9;4;1;2;2;Q3;2022
6;52;Reino Unido;No;Si;No;No;No;7;2;304;293;1077;8;3;3;3;10;4;1;2;2;Q1;2022
1;38;Alemania;No;No;Si;No;No;7;4;1.592;2.806;402;1;2;1;3;9;4;4;4;5;Q2;2022
6;32;Alemania;No;Si;No;No;No;8;1;795;1403;708;1;2;2;3;10;4;1;4;2;Q2;2022
6;53;Reino Unido;No;Si;No;No;No;7;2;1198;1796;538;3;5;2;4;10;4;1;4;2;Q1;2022
1;51;Alemania;No;No;Si;No;No;7;3;1194;2104;202;15;2;1;5;10;3;1;2;4;Q2;2022
1;45;Reino Unido;No;No;Si;No;No;7;2;1088;2.376;329;1;9;2;4;8;4;1;4;4;Q1;2022
6;34;Reino Unido;No;No;Si;No;No;7;2;1978;3538;139;3;2;0;3;8;4;1;4;4;Q3;2022
6;69;Reino Unido;No;Si;No;No;No;21;4;718;1500;2080;8;2;2;3;10;4;7;2;2;Q1;2022
1;65;Reino Unido;No;Si;No;No;No;7;4;424;689;1300;6;6;0;2;7;1;7;3;2;Q3;2022
1;38;Reino Unido;No;No;No;Si;No;6;2;467;707;767;8;7;4;5;8;4;1;4;2;Q1;2022
6;60;Alemania;Si;No;No;No;No;7;6;407;120;210;6;3;3;3;10;3;1;3;3;Q2;2022
6;46;Reino Unido;No;Si;No;No;No;7;2;1437;1198;1196;6;4;4;5;10;4;1;4;4;Q1;2022
6;19;Alemania;No;No;Si;No;No;12;2;2026;3572;802;4;3;3;3;10;4;1;3;3;Q2;2022
1;64;Reino Unido;No;Si;No;No;No;11;4;718;1437;800;10;5;3;3;10;4;2;4;2;Q1;2022
1;59;Paises Bajos;Si;No;No;No;No;8;2;335;459;1206;5;6;6;3;5;3;2;3;1;Q2;2022
1;44;España;No;Si;No;No;No;7;6;430;500;700;3;15;11;3;10;4;1;3;2;Q3;2022
1;40;Otros;No;No;Si;No;No;6;2;715;1561;727;5;6;1;4;9;4;1;4;2;Q1;2022
1;50;Irlanda;No;No;Si;No;No;7;3;958;1437;100;2;7;2;5;10;4;1;4;2;Q1;2022
6;53;Alemania;No;No;No;Si;No;10;2;723;1.275;1202;6;2;2;4;10;3;1;2;3;Q2;2022
1;59;Irlanda;No;Si;No;No;No;7;1;900;1965;429;1;3;3;4;10;4;7;4;2;Q1;2022
1;26;Alemania;No;No;No;No;Si;9;1;1121;1.977;477;4;3;2;4;8;3;4;2;1;Q2;2022
6;34;Alemania;No;Si;No;No;No;7;5;500;1000;2320;10;1;0;5;10;4;1;2;2;Q2;2022
1;30;Irlanda;No;Si;No;No;No;7;4;575;900;564;10;8;1;5;10;4;1;4;5;Q1;2022
6;47;Alemania;No;Si;No;No;No;14;4;700;300;1600;5;5;5;3;10;4;1;3;2;Q2;2022
1;30;Otros;No;No;No;Si;No;7;3;579;1021;2000;14;6;6;3;10;4;1;2;1;Q2;2022
6;24;España;No;No;No;Si;No;5;4;177;110;312;9;2;1;4;10;4;6;1;3;Q3;2022
1;53;Irlanda;No;No;Si;No;No;7;4;599;1.700;1249;4;3;0;4;8;4;4;4;5;Q1;2022
1;37;Alemania;No;Si;No;No;No;11;2;760;1340;1400;10;2;2;2;2;3;1;3;2;Q2;2022
1;65;Francia;No;No;No;Si;No;7;4;200;530;2027;6;9;5;3;10;4;7;2;1;Q2;2022
6;20;Irlanda;No;No;No;Si;No;7;4;192;430;560;3;10;0;3;10;4;6;2;4;Q1;2022
1;60;Alemania;No;Si;No;No;No;14;4;904;1594;202;5;12;2;3;10;3;3;4;2;Q2;2022
6;54;Irlanda;No;Si;No;No;No;7;3;468;920;1800;6;1;1;3;10;4;1;3;2;Q1;2022
6;54;Alemania;No;No;Si;No;No;12;2;1374;2.423;502;4;3;1;4;10;4;1;4;3;Q2;2022
6;53;España;No;No;Si;No;No;8;4;800;900;1260;10;3;1;4;10;3;1;1;3;Q3;2022
6;50;Irlanda;No;Si;No;No;No;7;3;130;1000;150;1;6;6;5;10;4;1;4;4;Q1;2022
6;35;España;No;No;Si;No;No;7;2;800;1.200;70;2;1;1;3;10;4;2;4;4;Q3;2022
1;30;Irlanda;No;Si;No;No;No;7;5;430;700;307;10;4;1;3;9;4;1;2;2;Q1;2022
1;26;Finlandia;No;Si;No;No;No;7;2;1333;2176;491;5;6;3;4;10;4;1;3;2;Q1;2022
1;51;España;No;No;Si;No;No;9;2;1451;2911;838;1;4;2;3;10;4;1;3;3;Q3;2022
1;53;España;No;No;Si;No;No;9;4;2000;1600;1000;12;2;1;2;5;4;1;2;4;Q3;2022
6;46;Finlandia;No;No;Si;No;No;7;2;1295;2114;526;6;8;8;3;10;4;1;3;3;Q1;2022
6;54;España;No;No;Si;No;No;14;4;850;1100;600;8;7;4;3;8;4;4;2;3;Q3;2022
6;56;Finlandia;No;No;Si;No;No;8;3;1143;1866;892;4;3;2;3;8;4;1;2;3;Q1;2022
6;67;Italia;No;Si;No;No;No;11;4;400;1000;200;10;8;0;3;5;3;7;4;2;Q2;2022
1;59;España;Si;No;No;No;No;6;4;500;270;457;8;6;3;2;9;4;1;1;3;Q3;2022
1;50;Finlandia;No;No;Si;No;No;7;4;1409;2300;876;6;6;6;3;10;3;1;3;4;Q1;2022
1;64;España;No;No;Si;No;No;10;1;1000;5.200;0;0;8;1;3;10;3;1;2;3;Q3;2022
6;49;Finlandia;No;No;No;Si;No;7;2;991;1618;521;8;3;2;4;10;4;1;4;3;Q1;2022
1;55;España;No;Si;No;No;No;10;2;300;1.700;1000;8;2;1;3;10;4;7;3;3;Q2;2022
6;54;Finlandia;No;Si;No;No;No;14;5;1067;1742;241;7;8;5;3;10;3;1;4;2;Q1;2022
6;56;Finlandia;No;Si;No;No;No;14;2;587;957;1800;10;8;8;3;10;4;1;3;2;Q1;2022
6;55;España;No;Si;No;No;No;10;2;841;1.527;332;6;2;1;3;8;4;1;3;2;Q2;2022
6;51;Finlandia;No;No;Si;No;No;6;1;2966;4842;1042;4;15;7;3;9;4;1;4;4;Q1;2022
6;58;Suiza;Si;No;No;No;No;7;2;505;655;560;6;6;2;3;8;4;1;3;1;Q3;2022
6;52;Finlandia;No;No;Si;No;No;7;2;1789;2.920;1191;3;5;2;3;8;4;1;4;3;Q1;2022
1;42;Finlandia;No;No;Si;No;No;7;3;570;930;1020;9;3;2;4;10;4;1;3;3;Q1;2022
6;22;España;No;Si;No;No;No;4;4;50;200;360;2;2;2;5;10;4;5;1;4;Q2;2022
6;57;Suiza;No;Si;No;No;No;22;4;752;975;848;6;5;5;3;8;3;1;4;2;Q3;2022
6;55;Finlandia;No;No;Si;No;No;7;4;1330;2170;1000;6;4;4;3;9;4;1;4;3;Q1;2022
1;49;Finlandia;No;No;Si;No;No;7;3;950;1.550;540;3;2;1;3;8;4;1;4;1;Q1;2022
1;66;Suiza;No;Si;No;No;No;7;2;917;1.189;667;2;20;3;3;5;4;7;2;2;Q3;2022
6;49;Suiza;No;No;Si;No;No;7;2;1690;2.758;333;6;4;4;4;8;4;1;2;3;Q1;2022
6;29;Suiza;No;No;No;No;Si;14;3;1370;1.777;1705;4;3;3;4;9;3;6;4;3;Q3;2022
1;41;Suiza;No;No;Si;No;No;7;2;2093;3.416;100;0;8;5;5;6;4;1;4;4;Q1;2022
6;21;España;No;Si;No;No;No;3;6;70;70;100;14;2;1;4;6;4;6;1;4;Q2;2022
6;55;Suiza;No;No;Si;No;No;7;4;1015;2.030;1189;12;10;9;3;10;4;1;2;2;Q1;2022
6;70;España;No;Si;No;No;No;8;3;308;560;412;8;8;1;4;10;4;1;1;2;Q2;2022
6;43;Suiza;No;Si;No;No;No;7;3;955;1.560;1607;14;4;2;3;8;3;1;4;3;Q1;2022
1;54;España;No;No;No;No;Si;6;3;348;990;650;3;8;8;3;10;4;4;3;3;Q2;2022
6;49;Suiza;No;No;Si;No;No;7;3;1873;3.058;239;1;3;2;5;10;4;1;4;3;Q1;2022
6;65;Suiza;No;Si;No;No;No;14;4;680;882;1000;14;4;0;3;10;3;7;2;2;Q3;2022
1;59;Suiza;No;Si;No;No;No;7;4;408;666;191;10;3;3;5;10;4;3;2;2;Q1;2022
6;39;Suiza;No;Si;No;No;No;15;2;919;1500;946;8;10;10;3;10;4;1;4;2;Q1;2022
6;60;Suiza;Si;No;No;No;No;15;4;299;388;1110;9;11;5;4;9;3;1;1;1;Q3;2022
1;40;Suiza;No;No;Si;No;No;7;4;955;1.559;1229;8;1;1;4;10;4;1;4;4;Q1;2022
1;63;España;No;Si;No;No;No;7;4;120;170;700;10;6;1;4;8;4;7;2;3;Q2;2022
6;28;España;No;No;No;Si;No;3;5;60;108;244;15;2;2;3;5;4;1;2;4;Q2;2022
6;45;Suiza;No;No;Si;No;No;13;4;1212;1979;1512;12;5;4;3;10;4;1;4;5;Q1;2022
6;50;España;No;No;No;Si;No;6;4;230;250;550;2;12;2;4;10;3;1;3;3;Q2;2022
6;52;Francia;No;No;No;No;Si;7;4;600;600;1000;8;2;1;3;9;4;2;3;5;Q1;2022
6;28;España;Si;No;No;No;No;2;2;140;80;70;14;2;2;3;5;4;1;3;2;Q2;2022
6;37;España;No;Si;No;No;No;14;4;300;1.500;1950;14;2;2;4;8;4;1;2;2;Q1;2022
6;45;Francia;Si;No;No;No;No;1;2;250;200;310;8;6;2;5;10;4;1;3;1;Q2;2022
6;50;Italia;No;Si;No;No;No;7;2;337;635;347;9;2;2;3;9;4;1;2;2;Q1;2022
6;36;Otros;Si;No;No;No;No;3;3;102;240;87;8;1;1;4;10;4;1;1;1;Q1;2022
6;60;España;No;Si;No;No;No;7;1;400;1.800;900;6;6;1;3;9;4;4;3;2;Q1;2022
1;68;España;No;No;No;Si;No;8;2;639;1.161;300;10;4;3;3;10;4;1;4;4;Q2;2022
6;27;Noruega;No;Si;No;No;No;7;2;900;1.016;1000;8;2;1;5;10;4;1;4;2;Q1;2022
6;43;España;Si;No;No;No;No;1;2;150;92;50;10;2;2;3;10;4;1;3;3;Q2;2022
1;31;España;No;No;No;Si;No;8;4;350;800;940;8;4;2;5;10;4;1;2;2;Q1;2022
1;49;España;Si;No;No;No;No;2;1;240;170;100;10;10;3;4;8;4;1;2;4;Q2;2022
1;46;Noruega;Si;No;No;No;No;7;2;491;589;325;10;6;6;3;8;4;1;3;1;Q3;2022
1;26;España;No;No;No;Si;No;9;5;667;953;200;10;3;2;3;8;4;4;2;2;Q1;2022
6;60;España;No;Si;No;No;No;8;3;557;1.011;562;6;2;1;3;7;3;1;1;2;Q2;2022
1;24;Noruega;No;Si;No;No;No;7;2;589;786;580;5;6;2;3;10;3;1;3;2;Q3;2022
6;68;España;No;No;No;Si;No;10;2;663;1204;632;6;2;1;3;8;4;1;3;2;Q2;2022
1;29;España;No;No;No;Si;No;5;4;94;309;955;2;13;5;3;10;4;5;1;1;Q2;2022
6;24;Noruega;No;Si;No;No;No;12;4;491;884;1024;8;3;3;4;10;4;1;2;2;Q3;2022
6;49;España;Si;No;No;No;No;2;2;600;350;310;0;1;0;3;9;3;1;2;1;Q1;2022
1;63;España;No;Si;No;No;No;6;2;640;630;350;10;25;20;4;9;4;1;2;3;Q2;2022
6;34;Alemania;Si;No;No;No;No;2;2;170;220;260;4;3;3;3;9;3;1;1;1;Q1;2022
6;29;Alemania;No;No;No;No;Si;6;2;600;1.100;300;2;4;4;3;10;4;1;4;1;Q2;2022
6;30;España;No;Si;No;No;No;4;1;354;890;62;0;2;1;5;10;4;4;2;2;Q3;2022
6;50;España;No;Si;No;No;No;3;4;220;630;1460;8;4;2;5;10;4;1;4;4;Q1;2022
6;24;Alemania;No;Si;No;No;No;10;1;1.300;2500;590;2;6;1;4;8;4;1;2;2;Q2;2022
6;49;España;No;Si;No;No;No;2;4;370;350;714;10;2;0;2;4;4;1;2;2;Q1;2022
1;26;Alemania;No;Si;No;No;No;10;6;500;600;1000;7;2;1;3;8;4;1;2;1;Q2;2022
6;39;España;No;No;No;Si;No;3;6;180;380;590;9;9;2;4;10;4;1;3;1;Q1;2022
6;67;España;No;No;No;No;Si;10;6;240;600;830;8;19;5;3;10;4;7;2;1;Q2;2022
1;47;España;No;No;No;Si;No;3;4;152;152;200;2;4;4;5;10;3;1;1;1;Q1;2022
1;30;España;No;Si;No;No;No;4;3;300;800;500;2;4;2;4;8;4;1;4;2;Q1;2022
1;39;España;No;Si;No;No;No;7;4;200;600;1250;10;3;2;3;8;3;2;2;3;Q1;2022
1;53;España;No;No;No;Si;No;3;3;400;500;800;15;1;0;4;9;4;3;3;4;Q2;2022
6;28;España;No;Si;No;No;No;3;2;200;577;170;10;5;2;4;10;4;1;2;2;Q1;2022
6;54;España;No;No;No;Si;No;4;4;200;500;800;12;4;2;5;10;4;1;3;3;Q2;2022
1;30;España;No;Si;No;No;No;10;4;200;130;170;2;3;3;4;10;3;1;1;2;Q1;2022
1;36;España;Si;No;No;No;No;5;3;400;300;500;6;2;2;4;9;4;4;1;3;Q2;2022
1;49;España;Si;No;No;No;No;4;3;340;500;940;9;4;4;3;10;4;1;3;4;Q2;2022
6;39;Alemania;Si;No;No;No;No;8;1;822;952;0;0;3;1;3;9;4;4;4;1;Q3;2022
6;45;Otros;No;Si;No;No;No;6;1;722;835;443;9;9;2;3;10;3;1;4;2;Q3;2022
1;29;España;No;No;No;No;Si;1;2;215;80;127;2;11;3;5;10;4;1;4;5;Q1;2022
6;60;Paises Bajos;No;No;Si;No;No;6;3;229;315;260;3;2;0;3;8;3;3;1;2;Q2;2022
6;52;Suecia;No;No;Si;No;No;7;4;583;674;933;13;2;0;3;10;4;1;4;3;Q3;2022
6;55;España;No;No;No;Si;No;7;2;1.075;2.025;1500;7;6;3;4;9;3;1;3;4;Q1;2022
6;44;Paises Bajos;Si;No;No;No;No;6;2;522;716;306;0;6;2;3;8;4;1;4;1;Q2;2022
6;35;España;No;No;Si;No;No;14;2;700;1.500;470;3;2;1;3;9;3;2;3;3;Q1;2022
1;64;España;No;Si;No;No;No;7;2;350;700;500;9;3;2;3;10;4;1;2;2;Q1;2022
6;28;Paises Bajos;No;No;No;No;Si;3;1;512;570;60;2;1;1;3;3;4;1;3;2;Q2;2022
6;59;España;No;Si;No;No;No;10;2;530;1.500;395;8;12;6;3;10;4;1;3;2;Q1;2022
1;32;Paises Bajos;No;Si;No;No;No;10;1;760;2.000;1310;6;11;1;3;10;4;1;3;1;Q2;2022
6;46;España;No;No;Si;No;No;6;2;800;1.200;0;15;2;1;3;9;4;2;2;4;Q1;2022
6;47;España;No;No;Si;No;No;7;2;1.000;3.000;1820;5;15;5;3;9;2;3;4;4;Q1;2022
6;46;Alemania;No;No;Si;No;No;14;2;1.277;1.788;735;0;3;2;3;10;4;2;2;4;Q3;2022
1;55;Alemania;No;No;No;No;Si;7;2;966;1328;206;4;8;8;3;7;4;1;2;1;Q2;2022
6;48;Alemania;No;No;Si;No;No;10;1;2.000;5.000;500;3;8;5;3;8;4;1;3;4;Q3;2022
1;55;Paises Bajos;No;Si;No;No;No;10;3;629;865;706;2;5;1;4;9;3;1;2;4;Q2;2022
6;60;Alemania;No;Si;No;No;No;15;2;1.652;2.313;295;4;2;1;3;3;4;1;4;2;Q3;2022
1;27;España;No;Si;No;No;No;8;6;200;400;600;12;3;1;3;10;4;1;3;3;Q1;2022
6;20;Alemania;No;No;No;No;Si;11;5;2.400;1.600;2500;6;6;1;4;5;3;1;2;3;Q3;2022
1;41;Alemania;No;No;Si;No;No;8;2;692;1595;514;3;3;3;3;10;4;2;4;4;Q1;2022
6;60;Noruega;No;No;No;No;Si;7;4;1061;1731;541;1;10;4;3;10;4;1;4;2;Q1;2022
1;41;Alemania;No;Si;No;No;No;18;4;300;1200;780;6;12;9;3;10;4;1;4;2;Q1;2022
1;48;Alemania;No;No;Si;No;No;8;2;1400;1300;1320;6;4;1;4;10;3;1;3;1;Q3;2022
6;48;Paises Bajos;No;No;Si;No;No;7;2;566;1454;680;5;2;2;3;10;4;1;3;3;Q1;2022
6;20;Alemania;No;Si;No;No;No;7;2;319;446;565;10;2;1;4;9;4;1;3;2;Q3;2022
1;40;Alemania;No;No;Si;No;No;9;2;1025;2362;213;4;3;1;4;10;4;1;3;4;Q1;2022
1;60;Alemania;No;Si;No;No;No;12;2;1013;1.785;702;6;5;5;3;9;4;1;3;2;Q2;2022
1;44;Alemania;No;No;Si;No;No;21;4;1000;2000;2790;10;4;2;4;10;4;1;4;3;Q3;2022
6;47;Alemania;No;No;Si;No;No;7;2;651;1147;202;10;2;2;3;10;3;1;2;3;Q2;2022
1;55;Paises Bajos;No;No;Si;No;No;5;4;799;500;600;2;6;2;3;10;3;1;2;2;Q1;2022
1;53;Alemania;No;No;Si;No;No;7;2;977;1.723;20;7;10;5;3;10;4;1;2;4;Q2;2022
6;55;Alemania;Si;No;No;No;No;10;6;500;350;516;8;9;4;4;10;4;1;3;1;Q3;2022
1;62;Alemania;Si;No;No;No;No;7;4;480;1.100;480;10;5;3;3;5;4;1;4;1;Q1;2022
1;51;Alemania;No;No;Si;No;No;7;1;709;1249;702;5;2;1;5;8;4;1;4;3;Q2;2022
1;28;Alemania;No;Si;No;No;No;7;2;944;1321;485;8;2;2;4;8;4;1;2;2;Q3;2022
1;75;Paises Bajos;No;No;No;No;Si;14;1;2754;7067;180;4;20;20;3;9;4;2;3;5;Q1;2022
6;45;Alemania;No;No;Si;No;No;10;6;1280;1100;768;10;8;3;4;10;4;1;3;4;Q3;2022
6;55;Paises Bajos;No;No;Si;No;No;8;2;300;770;378;10;4;1;3;10;4;1;2;2;Q1;2022
6;21;Alemania;No;No;No;No;Si;7;1;735;1029;649;6;2;2;4;10;4;6;3;3;Q3;2022
1;32;Alemania;No;No;No;Si;No;7;2;844;1182;500;6;20;1;3;10;3;1;2;2;Q3;2022
1;29;Alemania;No;Si;No;No;No;5;2;344;793;313;4;4;4;4;10;4;6;1;2;Q1;2022
6;45;Alemania;No;Si;No;No;No;10;2;904;1.594;262;5;4;1;2;8;3;1;4;2;Q2;2022
1;36;Alemania;No;No;No;Si;No;8;2;402;563;338;12;2;1;4;10;3;1;2;1;Q3;2022
6;53;Alemania;No;Si;No;No;No;12;2;1694;2371;915;1;3;1;3;9;3;1;3;3;Q3;2022
1;50;Italia;No;Si;No;No;No;7;4;700;1.200;1000;9;4;2;3;8;3;2;2;1;Q3;2022
6;24;Alemania;No;Si;No;No;No;22;6;780;1400;1060;12;2;1;3;8;4;6;1;2;Q3;2022
1;57;Alemania;No;Si;No;No;No;8;4;420;967;625;6;13;6;3;10;3;1;4;2;Q1;2022
6;30;Alemania;No;No;No;No;Si;9;4;289;509;632;8;4;3;4;10;4;1;2;2;Q2;2022
1;42;España;No;Si;No;No;No;14;2;553;1.109;418;12;5;0;4;10;1;5;1;2;Q3;2022
6;50;Alemania;No;Si;No;No;No;14;2;1375;2424;1802;12;2;1;3;10;4;1;3;2;Q2;2022
6;46;España;No;No;Si;No;No;11;2;1200;2.100;485;4;3;3;3;9;4;1;2;3;Q3;2022
6;56;Paises Bajos;No;No;Si;No;No;7;1;1015;2605;280;5;2;2;3;8;3;3;4;3;Q1;2022
6;27;Alemania;No;Si;No;No;No;5;1;651;1149;200;0;1;1;5;10;4;1;3;2;Q2;2022
6;40;Alemania;No;Si;No;No;No;4;4;484;1116;70;6;2;2;4;10;3;1;3;2;Q1;2022
1;55;Italia;No;No;No;Si;No;7;2;350;882;1100;6;7;7;4;8;4;1;1;2;Q2;2022
6;50;España;No;No;Si;No;No;7;4;1863;137;760;9;3;1;4;9;4;1;2;4;Q3;2022
6;21;Reino Unido;No;No;No;No;Si;5;4;195;283;522;10;5;2;4;9;4;1;2;2;Q2;2022
6;59;España;No;No;Si;No;No;11;3;1019;2043;378;12;6;2;3;10;4;1;2;3;Q3;2022
1;51;Reino Unido;No;Si;No;No;No;11;2;718;1.043;587;3;13;1;3;9;3;1;1;2;Q2;2022
1;62;Noruega;No;Si;No;No;No;6;6;600;700;580;14;20;19;3;8;4;1;2;3;Q1;2022
1;34;Reino Unido;No;Si;No;No;No;7;1;622;904;704;4;2;1;5;10;3;1;4;2;Q2;2022
1;69;Noruega;No;Si;No;No;No;15;4;1749;1.199;397;8;6;6;3;10;4;1;2;2;Q1;2022
1;28;España;No;No;No;No;Si;4;6;178;153;238;12;2;2;3;9;4;1;2;1;Q1;2022
6;49;Reino Unido;No;Si;No;No;No;7;2;526;765;221;3;9;2;3;9;4;1;4;4;Q2;2022
6;20;España;No;No;No;No;Si;6;2;752;1.509;685;10;4;1;4;10;4;6;3;3;Q3;2022
6;42;España;Si;No;No;No;No;4;2;300;300;300;12;2;1;3;10;4;1;2;2;Q1;2022
6;40;Reino Unido;No;Si;No;No;No;7;2;526;765;352;1;6;1;3;8;4;1;4;2;Q2;2022
6;50;España;No;No;Si;No;No;7;2;1600;3.600;500;3;5;1;3;7;4;1;2;4;Q3;2022
1;52;Reino Unido;Si;No;No;No;No;10;2;816;1185;116;5;20;20;3;10;4;1;3;1;Q2;2022
6;57;Reino Unido;No;Si;No;No;No;14;2;1391;2.019;181;2;1;1;3;9;4;1;3;2;Q2;2022
6;24;Reino Unido;No;Si;No;No;No;7;2;622;904;382;1;3;1;3;0;4;1;3;2;Q2;2022
6;41;Reino Unido;No;Si;No;No;No;14;2;910;1.322;891;3;2;1;4;10;4;7;1;2;Q2;2022
6;26;España;No;Si;No;No;No;9;4;240;527;300;8;6;4;3;9;4;2;1;1;Q3;2022
6;62;España;No;Si;No;No;No;7;2;694;1306;300;8;4;4;3;10;3;2;2;2;Q1;2022
1;46;Reino Unido;No;No;Si;No;No;4;5;154;224;222;10;8;1;3;5;4;2;3;4;Q2;2022
6;30;España;No;Si;No;No;No;9;2;653;1.309;238;2;3;1;5;10;4;1;2;2;Q3;2022
6;60;España;No;Si;No;No;No;7;2;1066;2.007;627;12;3;0;5;10;4;7;2;3;Q1;2022
1;57;Reino Unido;No;No;No;No;Si;7;2;960;1.394;300;4;8;2;4;10;4;1;4;3;Q2;2022
6;44;España;No;No;No;No;Si;7;1;1669;3348;638;2;10;5;3;10;4;1;2;1;Q3;2022
1;67;España;No;Si;No;No;No;10;1;1170;2203;427;10;17;3;5;8;3;1;1;2;Q1;2022
6;49;España;No;No;No;Si;No;9;4;300;800;1200;8;2;1;3;8;4;1;1;1;Q3;2022
6;53;Otros;No;Si;No;No;No;7;2;582;923;473;2;1;1;3;6;4;1;1;2;Q2;2022
1;57;España;No;No;Si;No;No;7;3;832;1668;1000;7;5;1;3;6;3;1;2;3;Q3;2022
1;21;Otros;No;Si;No;No;No;8;2;582;924;200;8;5;5;3;10;3;3;2;2;Q2;2022
6;44;España;No;No;Si;No;No;7;3;283;569;165;3;4;4;3;8;3;1;2;3;Q3;2022
6;60;Alemania;No;Si;No;No;No;21;4;753;1.734;733;5;8;7;4;10;3;7;2;2;Q1;2022
1;48;Otros;No;Si;No;No;No;8;5;387;613;300;3;2;1;5;10;4;3;2;2;Q2;2022
6;47;España;No;No;Si;No;No;8;2;1118;2.243;338;1;5;2;4;10;4;8;2;4;Q3;2022
1;57;Alemania;No;Si;No;No;No;22;3;240;1.000;910;12;10;7;3;10;4;1;4;2;Q1;2022
6;64;Otros;No;Si;No;No;No;8;2;1663;2.639;0;8;2;1;4;10;4;2;1;2;Q2;2022
6;40;Otros;No;No;No;No;Si;14;2;931;1.477;473;2;1;1;3;10;4;2;2;3;Q2;2022
6;23;España;No;No;No;No;Si;15;2;280;680;1417;12;4;1;3;9;4;1;2;2;Q3;2022
1;41;Alemania;No;No;Si;No;No;6;2;843;1.943;363;4;5;1;4;7;4;1;4;3;Q1;2022
1;40;Otros;No;No;Si;No;No;8;2;1673;2.654;623;3;3;1;3;8;4;2;3;4;Q2;2022
6;39;España;No;No;Si;No;No;16;2;1200;4.000;750;3;4;4;3;10;4;1;2;4;Q3;2022
1;31;España;No;No;No;Si;No;7;1;440;1.300;330;5;2;2;5;10;4;1;2;1;Q3;2022
6;36;España;No;Si;No;No;No;5;4;300;230;540;12;1;0;5;10;4;1;2;3;Q2;2022
1;43;España;No;Si;No;No;No;3;6;128;320;600;14;2;1;3;10;4;3;4;1;Q1;2022
6;64;España;Si;No;No;No;No;6;4;283;567;19;8;2;2;2;10;4;1;1;3;Q3;2022
6;54;Reino Unido;No;No;Si;No;No;14;5;905;1.766;1281;8;18;18;3;10;3;1;2;3;Q2;2022
6;61;España;No;Si;No;No;No;7;2;446;895;208;10;10;4;4;8;3;6;1;2;Q3;2022
6;60;España;No;Si;No;No;No;7;2;539;1.014;1127;8;2;1;3;10;3;1;1;2;Q1;2022
6;32;Irlanda;No;No;No;Si;No;10;4;1300;1.950;2500;10;4;4;3;6;4;1;2;2;Q2;2022
6;24;España;No;No;No;No;Si;3;2;150;83;200;10;5;2;5;10;4;1;2;3;Q3;2022
6;48;Irlanda;No;No;Si;No;No;10;2;1334;1.909;1457;5;2;2;3;6;4;1;4;4;Q2;2022
